final_ID,From_Grade,To_Grade,Group_State,Days,Travel_Type,Departure_Month,Return_Month,Early_C,Days_LCtoDD,Cancelled_Pax,Total_Discount_Pax,Days_InitialOrgtoDD,SPR_Product_Type,FPP,Total_Pax,GroupGradeType,FPP_to_School_enrollment,Days_DeptoDD,Tuition,FRP_Active,FRP_Cancelled,FRP_Take_up_percent_,EZ_Pay_Take_Up_Rate,School_Sponsor,SPR_Group_Revenue,FPP_to_PAX,Num_of_Non_FPP_PAX,Poverty_Code,School_Type,MDR_Low_Grade,MDR_High_Grade,Total_School_Enrollment,Income_Level,SPR_New_Existing,NumberOfMeetingswithParents,DifferenceTraveltoFirstMeeting,DifferenceTraveltoLastMeeting,SchoolGradeType,SchoolSizeIndicator
4666,4,6,TX,19,A,6,6,1,290,2,1,467,East Coast,7,7,Middle->Middle,0.012788464208046,234,1790,6,2,0.859198398793828,0.161910429785807,0,1981,0.882240531777804,1,B,PUBLIC,6,8,555,J,0,2,268,229,Middle->Middle,S-M
4667,9,10,TX,15,A,6,6,0,269,5,2,254,East Coast,21,23,K->High,0.062300234477145,222,1556,13,3,0.613378876542915,0.154865142403537,0,1482,0.908358243625202,2,B,PUBLIC,K,12,296,Z,1,1,270,270,Middle->High,S
4668,9,9,MN,15,A,6,6,1,282,3,5,436,East Coast,46,44,Middle->Middle,0.126423897251648,221,1413,15,0,0.392743215755303,0.179119585926791,0,1503,0.925865286887754,4,A,PUBLIC,7,8,329,M,0,1,286,294,Middle->Middle,S
4670,7,7,CO,8,A,3,3,0,171,2,1,173,East Coast,16,16,K->Middle,0.018214106272079,141,1680,8,2,0.640723161769113,0.139890723665194,0,1538,0.891574734916282,1,B,PUBLIC,K,8,790,P,1,1,172,170,Middle->Middle,M-L
4671,6,6,OR,25,A,6,7,0,314,4,2,329,East Coast,37,30,Middle->Middle,0.053757502378038,254,2315,14,2,0.410361243055374,0.107727134296035,0,2484,0.943224544493988,2,B,PUBLIC,6,8,533,Q,1,0,0,0,Middle->Middle,S-M
4676,7,7,WI,18,A,2,3,1,194,11,11,354,East Coast,104,130,Elementary->Middle,0.472990925917092,137,1024,75,7,0.609487087952344,0.31432403871325,0,1027,0.917532090276195,14,A,PUBLIC,3,6,235,M,0,1,141,155,Middle->Middle,S
4705,8,8,CA,16,A,3,4,1,228,2,3,357,East Coast,50,56,Middle->Middle,0.301219634602913,168,1626,33,2,0.682078467370126,0.135803651407299,0,1583,0.901288378019522,3,0,Private non-Christian,6,8,163,Q,0,1,202,194,Middle->Middle,S
4706,8,8,AZ,16,A,4,5,1,254,1,1,395,East Coast,15,18,K->Middle,0.376692601642086,228,1637,12,0,0.66937085052563,0.55896845904046,0,1857,0.917921704406502,1,0,Catholic,K,8,53,I,1,2,370,251,Middle->Middle,S
4707,9,9,MI,18,T,3,4,1,209,0,4,365,East Coast,36,43,PK->High,0.04938657586491,148,913,21,0,0.511395825790452,0.205367280390597,0,826,0.879322954204481,4,0,CHD,PK,12,871,O,0,1,183,186,High->High,L
4708,6,8,WA,18,A,6,6,1,302,0,1,400,East Coast,15,14,Middle->Middle,0.183734630481206,261,2353,10,0,0.713843025055995,0.39497719839338,0,2252,0.912933455764705,1,B,PUBLIC,6,8,68,J,1,2,390,277,Middle->Middle,S
4713,7,8,CA,29,A,4,5,1,410,11,2,382,East Coast,53,48,Middle->High,0.046300187896996,310,1900,31,8,0.670405112341201,0.562598251775551,0,2151,0.962939063642043,3,B,PUBLIC,7,12,1143,P,0,1,206,189,Middle->High,L
4714,7,7,IL,9,A,6,6,1,301,1,1,430,East Coast,9,9,Middle->Middle,0.012894340707476,233,1207,6,1,0.727759477580802,0.275279730077084,0,1203,0.877179826579753,1,A,PUBLIC,6,8,674,O,0,1,275,266,Middle->Middle,M-L
4732,7,8,IL,6,A,5,5,1,216,7,6,221,East Coast,59,78,Middle->Middle,0.180919226537662,185,819,25,4,0.375587588522533,0.05590893483815,0,948,0.912758705572637,6,C,PUBLIC,6,8,353,I,0,1,208,202,Middle->Middle,S-M
4733,7,14,WA,27,A,6,7,1,292,1,2,388,East Coast,12,15,Middle->Middle,0.017866249974167,248,2205,8,1,0.676461814619237,0.068883532398634,0,1996,0.829219949894817,2,B,PUBLIC,6,8,669,E,1,1,241,230,Elementary->High,M-L
4734,5,6,PA,15,A,6,6,1,314,3,3,455,Science,39,42,K->Middle,0.072767024133275,225,1953,28,3,0.734541792232786,0.219303276809183,0,1931,0.930260282398656,3,0,CHD,K,8,521,N,1,1,282,277,Middle->Middle,S-M
4738,10,11,MN,12,A,6,6,1,233,1,2,418,East Coast,16,20,Middle->High,0.037063383287983,238,1496,9,0,0.520477206386537,0.23332318575565,0,1310,0.917627169197048,2,B,PUBLIC,7,12,472,I,1,2,381,264,Middle->High,S-M
4742,7,7,MN,23,A,6,7,1,312,2,3,491,East Coast,36,32,Middle->Middle,0.025729283763383,235,1624,17,1,0.56361512318029,0.248918198898561,0,1653,0.892278587985234,3,B,PUBLIC,6,8,1125,O,0,1,250,248,Middle->Middle,L
4771,8,8,CA,28,A,4,5,1,249,1,4,383,East Coast,41,48,K->Middle,0.102648292020686,158,2500,29,1,0.688837720093092,0.16052453718616,0,2169,0.935927681729755,5,0,Private non-Christian,K,8,416,Q,1,1,211,207,Middle->Middle,S-M
4807,8,8,OH,15,A,5,6,1,268,9,9,403,East Coast,93,100,Middle->Middle,0.132904536451497,244,1415,0,0,0.0,0.0,0,1247,0.886729753314857,8,B,PUBLIC,6,8,618,O,0,1,257,255,Middle->Middle,M-L
4811,9,12,CA,16,A,4,4,0,178,4,2,204,Costa Rica,20,19,High->High,0.00568677986496,142,2334,14,2,0.732423589413661,0.284604669033351,0,2596,0.925350005032465,2,C,PUBLIC,9,12,2856,J,1,1,185,180,High->High,L
4817,7,7,CO,12,A,6,6,0,296,7,1,382,East Coast,4,5,Middle->Middle,0.007098723482651,217,1722,2,3,0.479534633651071,0.0,0,1677,0.76196086598594,1,C,PUBLIC,6,8,573,H,0,1,260,273,Middle->Middle,M-L
4821,5,7,OK,13,A,6,6,0,238,1,1,231,Science,9,9,PK->Middle,0.013835876052192,200,1547,8,1,0.960866303760275,0.139545208856029,0,1525,0.895570689138394,1,A,PUBLIC,PK,8,545,N,0,1,215,208,Middle->Middle,S-M
4824,5,7,CA,20,A,4,5,1,231,1,1,385,Science,18,16,Middle->Middle,0.030879506635145,173,1976,11,1,0.777707057757979,0.109604494883906,0,1821,0.978945609792908,1,B,PUBLIC,6,8,514,O,0,2,334,206,Middle->Middle,S-M
4840,6,7,CO,21,A,5,6,0,266,2,1,283,East Coast,6,9,PK->High,0.012563692903059,204,1787,2,2,0.289194338801079,0.125712239368384,0,2104,0.870819055480704,1,B,PUBLIC,PK,12,495,K,1,1,236,236,Middle->Middle,S-M
4843,10,10,NC,13,T,5,6,1,281,2,7,498,East Coast,69,81,K->Middle,0.162463595891019,230,838,44,1,0.584871068555401,0.302848322742511,0,807,0.936965464867104,6,0,Catholic,K,8,499,P,0,1,264,267,Middle->Middle,S-M
4857,7,7,CA,19,A,5,6,0,266,2,1,324,East Coast,11,12,Middle->Middle,0.010929190668675,244,1954,7,2,0.562699352455672,0.192919323408633,1,1974,0.963482459316716,1,A,PUBLIC,6,8,967,Q,0,1,256,248,Middle->Middle,L
4867,10,10,MI,11,T,5,5,1,278,3,9,545,East Coast,138,142,Middle->Middle,0.223188441944068,168,730,59,3,0.439358121262399,0.33296484169949,0,780,0.932391306160766,10,B,PUBLIC,6,8,568,O,1,1,229,236,Middle->Middle,M-L
4873,9,9,CA,21,A,4,4,1,226,9,2,346,East Coast,33,46,Middle->Middle,0.040650176271118,163,2215,21,7,0.480884574851236,0.231755700801069,0,2267,0.97005134470126,2,B,PUBLIC,6,8,940,K,0,2,328,202,Middle->Middle,L
4924,6,6,CO,11,A,5,5,1,277,11,5,375,East Coast,39,46,Middle->Middle,0.080009709979075,223,1828,24,11,0.547959782116444,0.293090782192075,0,1693,0.873406878975102,4,B,PUBLIC,6,8,517,P,0,2,344,260,Middle->Middle,S-M
4929,10,10,MI,19,T,5,6,1,259,0,3,378,East Coast,49,41,PK->Elementary,0.173515374052917,197,918,15,2,0.339066353741846,0.230010686292094,0,843,0.96111582869942,3,0,Catholic,PK,5,236,O,0,1,241,236,Middle->Middle,S
4942,6,6,CA,3,A,4,4,0,189,9,3,318,CA History,83,93,K->Elementary,0.160404020264526,162,397,29,6,0.385386073853182,0.090741738370988,1,375,0.937909701582671,3,C,PUBLIC,K,5,564,Q,1,0,0,0,Elementary->Elementary,S-M
4978,9,9,CA,22,A,5,6,1,270,7,8,413,East Coast,76,72,PK->Middle,0.080473224381296,187,2114,42,5,0.553785729995728,0.119855609039447,0,1888,0.946072426647875,7,0,Private non-Christian,PK,8,976,Q,1,1,267,265,Middle->Middle,L
4983,10,10,TX,13,A,6,6,1,257,16,5,479,East Coast,38,55,Elementary->Middle,0.057690158856303,229,1698,39,11,0.833136116724897,0.239921739949893,0,1693,0.94085068088841,5,B,PUBLIC,5,8,852,L,0,1,262,260,Middle->Middle,M-L
4985,8,9,MA,19,T,4,5,1,213,1,3,416,East Coast,35,33,PK->Middle,0.202635688899328,179,575,10,1,0.324856592110555,0.339776175291519,0,616,0.903621705220493,3,0,Catholic,PK,8,147,J,0,1,223,223,Middle->Middle,S
4991,6,7,TX,8,A,6,6,1,308,8,4,438,East Coast,35,41,Middle->Middle,0.04238235289215,256,1459,28,8,0.726364289480323,0.311117614581605,0,1579,0.940315743040752,3,B,PUBLIC,7,8,857,Z,0,2,411,273,Middle->Middle,L
5009,7,7,CA,25,A,3,4,1,205,6,7,366,East Coast,66,78,Middle->High,0.085646401767282,151,1975,38,5,0.554227355272654,0.184142164261186,1,1905,0.891337024909386,6,0,CHD,6,12,777,L,1,2,223,176,Middle->Middle,M-L
5013,10,11,IA,13,A,6,6,1,269,0,1,426,East Coast,11,13,K->High,0.017674786223263,219,1637,11,0,0.925587738706877,0.479208756644463,0,1590,0.882843674511011,1,A,PUBLIC,K,12,621,N,1,1,373,385,Middle->High,M-L
