ID_SALES,Program_Code,From_Grade,To_Grade,Group_State,Days,Travel_Type,Departure_Date,Return_Date,Early_RPL,Latest_RPL,Cancelled_Pax,Total_Discount_Pax,Initial_System_Date,SPR_Product_Type,FPP,Total_Pax,DepartureMonth,GroupGradeTypeLow,GroupGradeTypeHigh,GroupGradeType,MajorProgramCode,FPP_to_School_enrollment,Retained
HD1755A,HD,7,7,TX,17,A,06/08/2019,06/25/2019,04/14/2018,08/06/2018,4,1,03/02/2018,East Coast,7,7,January,Middle,High,Middle->High,H,"0,016472681711069",0
HD1761A,HD,10,10,CA,15,A,06/22/2019,07/07/2019,10/17/2017,11/01/2017,10,1,11/12/2017,East Coast,9,11,January,K,Middle,K->Middle,H,"0,043171854237864",0
HD1762A,HD,9,10,AZ,22,A,05/23/2019,06/14/2019,,08/05/2018,1,1,07/27/2018,East Coast,9,9,January,K,Middle,K->Middle,H,"0,010683807270068",0
HD1763A,HD,9,9,CA,17,A,04/06/2019,04/23/2019,03/12/2018,07/21/2018,2,2,02/09/2018,East Coast,21,26,January,K,Middle,K->Middle,H,"0,027816635784857",1
HD1764A,HD,6,6,TN,13,A,03/06/2019,03/19/2019,04/21/2018,09/06/2018,9,1,05/20/2018,East Coast,6,8,January,Middle,Middle,Middle->Middle,H,"0,007253007240498",1
HD1767T,HD,10,10,MA,9,T,04/19/2019,04/28/2019,,10/06/2018,3,5,06/01/2018,East Coast,50,47,January,PK,High,PK->High,H,"0,107758825673208",1
HD1768A,HD,6,6,MO,18,A,05/24/2019,06/11/2019,01/23/2018,08/10/2018,9,2,01/27/2018,East Coast,15,19,January,Middle,Middle,Middle->Middle,H,"0,044903248510675",1
HD1770A,HD,10,10,IL,19,A,06/07/2019,06/26/2019,03/22/2018,08/15/2018,2,2,01/11/2018,East Coast,21,23,January,Elementary,Middle,Elementary->Middle,H,"0,03585162036339",1
HD1771A,HD,12,12,MN,19,A,04/17/2019,05/06/2019,04/19/2018,08/23/2018,2,2,03/27/2018,East Coast,13,14,January,Middle,High,Middle->High,H,"0,010204025892137",0
HD1775A,HD,10,10,TX,9,A,03/09/2019,03/18/2019,04/07/2018,05/11/2018,1,1,04/10/2018,East Coast,12,13,January,Middle,Middle,Middle->Middle,H,"0,028847561506585",0
HD1776A,HD,7,8,IA,19,A,04/17/2019,05/06/2019,02/01/2018,09/07/2018,6,6,09/12/2017,East Coast,59,67,January,Elementary,Middle,Elementary->Middle,H,"0,259632961365234",0
HD1779A,HD,6,7,CO,14,A,05/26/2019,06/09/2019,03/05/2018,08/08/2018,1,1,03/08/2018,East Coast,17,15,January,Middle,Middle,Middle->Middle,H,"0,025331599210071",1
HD1781A,HD,7,9,TX,11,A,03/10/2019,03/21/2019,02/17/2018,09/03/2018,4,1,03/16/2018,East Coast,6,8,January,Middle,Middle,Middle->Middle,H,"0,005087274987144",0
HD1783A,HD,8,8,NE,10,A,03/08/2019,03/18/2019,03/05/2018,04/06/2018,8,5,04/09/2018,East Coast,34,41,January,Middle,Middle,Middle->Middle,H,"0,038702874892443",1
HD1784A,HD,7,7,IA,15,A,06/07/2019,06/22/2019,01/11/2018,08/31/2018,8,3,02/14/2018,East Coast,55,55,January,Middle,Middle,Middle->Middle,H,"0,062231104769453",1
HD1785A,HD,10,10,NE,10,A,05/26/2019,06/05/2019,03/07/2018,08/24/2018,3,2,02/27/2018,East Coast,38,38,January,Middle,Middle,Middle->Middle,H,"0,059999065116688",1
HD1787A,HD,10,10,FL,10,A,06/05/2019,06/15/2019,01/06/2018,07/14/2018,8,3,02/06/2018,East Coast,35,34,January,Middle,Middle,Middle->Middle,H,"0,033532945111385",1
HD1791A,HD,6,6,MO,14,A,06/01/2019,06/15/2019,03/27/2018,08/20/2018,0,1,03/26/2018,East Coast,10,13,January,Middle,Middle,Middle->Middle,H,"0,012219388687431",0
HD1794A,HD,8,10,CA,21,A,04/15/2019,05/06/2019,04/08/2018,08/27/2018,5,1,04/06/2018,East Coast,10,12,January,Middle,Middle,Middle->Middle,H,"0,012592288822643",1
HD1795A,HD,4,4,CA,12,A,04/12/2019,04/24/2019,03/11/2018,09/04/2018,3,1,03/14/2018,East Coast,9,11,January,K,Elementary,K->Elementary,H,"0,015770381816978",1
HD1799A,HD,8,8,ME,14,A,04/09/2019,04/23/2019,02/23/2018,08/22/2018,1,1,01/26/2018,East Coast,7,8,January,Middle,Middle,Middle->Middle,H,"0,019088715403",1
HD1800A,HD,9,9,CA,21,A,04/28/2019,05/19/2019,03/01/2018,03/09/2018,5,3,03/16/2018,East Coast,58,48,January,K,Middle,K->Middle,H,"0,086957466095618",1
HD1803T,HD,8,8,OH,16,T,05/27/2019,06/12/2019,02/03/2018,08/16/2018,6,6,01/18/2018,East Coast,59,80,January,Middle,Middle,Middle->Middle,H,"0,121357531812032",1
HD1804A,HD,9,10,AZ,9,A,03/10/2019,03/19/2019,,07/11/2018,12,2,07/07/2018,East Coast,28,36,January,Middle,Middle,Middle->Middle,H,"0,0468920636256",0
HD1805A,HD,9,10,CA,19,A,03/17/2019,04/05/2019,04/04/2018,08/19/2018,1,2,04/07/2018,East Coast,25,26,January,Middle,Middle,Middle->Middle,H,"0,048501690214818",1
HD1806A,HD,9,9,IL,11,A,05/29/2019,06/09/2019,,08/13/2018,5,3,08/11/2018,East Coast,39,46,January,Middle,Middle,Middle->Middle,H,"0,046840098401361",1
HD1808A,HD,9,9,TX,7,A,06/10/2019,06/17/2019,,11/22/2018,7,2,11/10/2018,East Coast,18,17,January,Middle,Middle,Middle->Middle,H,"0,013951514493851",0
HD1809A,HD,6,7,CA,17,A,04/22/2019,05/09/2019,03/01/2018,08/30/2018,1,2,03/02/2018,East Coast,33,31,January,PK,Middle,PK->Middle,H,"0,082859746044812",1
HD180T,HD,,,GA,7,T,05/29/2019,06/05/2019,04/21/2018,05/12/2018,0,2,05/03/2018,East Coast,18,25,January,Middle,Middle,Middle->Middle,H,"0,021798605432874",1
HD1810A,HD,,,CA,26,A,04/24/2019,05/20/2019,,10/24/2018,1,0,10/12/2018,East Coast,32,33,January,Undefined,Undefined,Undefined->Undefined,H,,0
HD1811A,HD,6,8,CA,20,A,05/29/2019,06/18/2019,05/15/2018,09/02/2018,2,2,05/28/2018,East Coast,18,23,January,PK,Middle,PK->Middle,H,"0,028945242275093",0
HD1812A,HD,8,9,TX,12,A,05/31/2019,06/12/2019,05/29/2018,09/06/2018,4,1,05/20/2018,East Coast,8,9,January,Middle,Middle,Middle->Middle,H,"0,010457351832664",0
HD1813A,HD,8,8,TX,10,A,03/13/2019,03/23/2019,03/14/2018,08/25/2018,2,2,04/05/2018,East Coast,24,26,January,PK,High,PK->High,H,"0,037117953869335",1
HD1814A,HD,8,8,TX,15,A,03/21/2019,04/05/2019,,08/26/2018,3,5,05/24/2018,East Coast,39,45,January,Undefined,Undefined,Undefined->Undefined,H,"0,160594226111807",1
HD1816A,HD,8,8,TX,19,A,06/07/2019,06/26/2019,03/12/2018,09/26/2018,10,1,10/25/2017,East Coast,10,11,January,Middle,Middle,Middle->Middle,H,"0,021464212222128",0
HD1817A,HD,9,10,OR,26,A,06/20/2019,07/16/2019,03/21/2018,08/22/2018,2,5,02/06/2018,East Coast,38,35,January,K,Middle,K->Middle,H,"0,151595690435388",0
HD1818A,HD,8,8,CA,15,A,04/13/2019,04/28/2019,03/19/2018,09/08/2018,3,1,03/14/2018,East Coast,6,8,January,Middle,Middle,Middle->Middle,H,"0,019942069630833",1
HD1819A,HD,10,10,TX,10,A,06/02/2019,06/12/2019,,09/05/2018,3,1,09/27/2018,East Coast,14,15,January,Middle,Middle,Middle->Middle,H,"0,015538575852212",0
HD181A,HD,10,10,CA,10,A,05/13/2019,05/23/2019,02/03/2018,08/25/2018,6,1,02/22/2018,East Coast,21,20,January,K,Middle,K->Middle,H,"0,033819443452156",1
HD1823A,HD,7,9,TX,17,A,06/03/2019,06/20/2019,,06/02/2018,2,2,05/28/2018,East Coast,19,24,January,Middle,High,Middle->High,H,"0,040039153102238",0
HD1826A,HD,5,7,TX,15,A,06/05/2019,06/20/2019,04/15/2018,08/21/2018,16,1,05/17/2018,East Coast,19,19,January,Middle,Middle,Middle->Middle,H,"0,031281592031647",0
HD1827A,HD,7,7,OK,9,A,05/23/2019,06/01/2019,03/12/2018,08/04/2018,5,3,03/22/2018,East Coast,41,50,January,Middle,Middle,Middle->Middle,H,"0,191544567776873",1
HD1835A,HD,7,7,MS,13,A,03/12/2019,03/25/2019,01/28/2018,08/18/2018,3,2,01/24/2018,East Coast,35,30,January,PK,High,PK->High,H,"0,026216993888805",1
HD1837T,HD,7,7,NY,17,T,05/30/2019,06/16/2019,,07/23/2018,0,2,07/27/2018,East Coast,15,19,January,PK,Middle,PK->Middle,H,"0,070910123987023",1
HD1838A,HD,9,10,OR,12,A,03/14/2019,03/26/2019,05/05/2018,04/30/2018,3,3,05/05/2018,East Coast,21,20,January,Middle,Middle,Middle->Middle,H,"0,026409318905039",1
HD1840A,HD,9,9,CO,20,A,05/29/2019,06/18/2019,03/22/2018,09/03/2018,2,1,02/07/2018,East Coast,11,11,January,Middle,Middle,Middle->Middle,H,"0,063901052860112",1
HD1841A,HD,9,10,WA,22,A,06/25/2019,07/17/2019,02/05/2018,10/01/2018,1,1,01/24/2018,East Coast,4,6,January,Middle,Middle,Middle->Middle,H,"0,005645335762198",1
HD1842A,HD,7,8,TX,16,A,06/04/2019,06/20/2019,02/20/2018,08/04/2018,5,1,03/10/2018,East Coast,8,10,January,Middle,Middle,Middle->Middle,H,"0,021726485307737",1
HD1845A,HD,6,7,NV,11,A,06/14/2019,06/25/2019,02/01/2018,08/11/2018,0,1,02/01/2018,East Coast,6,7,January,K,Middle,K->Middle,H,"0,010579181002705",0
HD1847T,HD,7,8,FL,14,T,06/03/2019,06/17/2019,,07/22/2018,4,2,07/04/2018,East Coast,18,25,January,Middle,Middle,Middle->Middle,H,"0,020836481912071",0
HD1848A,HD,9,10,CA,16,A,05/22/2019,06/07/2019,02/10/2018,08/17/2018,0,2,01/13/2018,East Coast,22,27,January,Middle,Middle,Middle->Middle,H,"0,069959083446553",0
HD1849A,HD,5,10,CO,21,A,05/30/2019,06/20/2019,03/25/2018,03/02/2018,1,1,11/05/2017,East Coast,14,18,January,Elementary,Middle,Elementary->Middle,H,"0,083639303226529",0
HD1853A,HD,7,8,TX,22,A,03/15/2019,04/06/2019,03/14/2018,08/30/2018,8,4,03/17/2018,East Coast,33,35,January,Middle,Middle,Middle->Middle,H,"0,028945326940435",0
HD1854A,HD,6,6,MN,17,A,06/12/2019,06/29/2019,,10/01/2018,1,2,09/24/2018,East Coast,25,29,January,PK,Middle,PK->Middle,H,"0,097366020013454",1
HD1864A,HD,7,7,OR,23,A,06/21/2019,07/14/2019,05/10/2018,08/09/2018,7,3,05/08/2018,East Coast,23,32,January,Middle,Middle,Middle->Middle,H,"0,030181269197079",1
HD1865A,HD,11,11,MI,6,A,06/09/2019,06/15/2019,,11/11/2018,0,2,10/19/2018,East Coast,8,10,January,High,High,High->High,H,"0,016127559636139",1
HD1866T,HD,9,11,MI,17,T,06/22/2019,07/09/2019,02/27/2018,08/21/2018,2,4,10/11/2017,East Coast,61,55,January,Middle,Middle,Middle->Middle,H,"0,500594191197494",0
HD1868A,HD,4,6,TX,19,A,06/04/2019,06/23/2019,,09/01/2018,11,1,09/02/2018,East Coast,12,14,January,Middle,Middle,Middle->Middle,H,"0,052260142166148",0
HD1869A,HD,5,7,WA,16,A,06/07/2019,06/23/2019,03/02/2018,08/04/2018,25,1,02/27/2018,East Coast,4,6,January,Middle,Middle,Middle->Middle,H,"0,00763329597094",0
HD1870A,HD,6,6,NE,21,A,06/12/2019,07/03/2019,03/23/2018,08/17/2018,0,2,02/11/2018,East Coast,15,19,January,K,High,K->High,H,"0,031707973922333",1
HD1874A,HD,8,8,TX,10,A,06/03/2019,06/13/2019,,08/28/2018,1,1,08/29/2018,East Coast,9,9,January,Middle,Middle,Middle->Middle,H,"0,029599731014921",0
HD187A,HD,6,7,CA,19,A,04/18/2019,05/07/2019,,09/23/2018,5,1,09/22/2018,East Coast,10,11,January,K,High,K->High,H,"0,052169078970825",0
HD1880A,HD,6,8,MN,16,A,06/08/2019,06/24/2019,05/13/2018,09/13/2018,0,2,04/19/2018,East Coast,11,12,January,Elementary,High,Elementary->High,H,"0,069518548188893",0
HD1883A,HD,9,9,MO,19,A,06/08/2019,06/27/2019,,09/21/2018,4,1,09/18/2018,East Coast,3,4,January,K,Middle,K->Middle,H,,0
HD1884A,HD,9,9,CA,14,A,04/14/2019,04/28/2019,03/23/2018,08/13/2018,7,2,02/21/2018,East Coast,17,19,January,Middle,High,Middle->High,H,"0,011592157468659",0
HD1886A,HD,7,9,WA,19,A,04/03/2019,04/22/2019,12/19/2017,08/21/2018,3,1,11/15/2017,East Coast,15,14,January,PK,Middle,PK->Middle,H,"0,025226876001323",0
HD1888A,HD,7,7,WA,21,A,06/19/2019,07/10/2019,05/19/2018,09/17/2018,5,1,05/10/2018,East Coast,11,11,January,K,Elementary,K->Elementary,H,"0,011884227640013",1
HD188A,HD,10,10,OR,18,A,06/20/2019,07/08/2019,02/13/2018,09/01/2018,3,3,02/23/2018,East Coast,22,30,January,Middle,Middle,Middle->Middle,H,"0,037836029741171",1
HD1890A,HD,6,7,IA,8,A,04/01/2019,04/09/2019,03/03/2018,08/20/2018,5,4,02/20/2018,East Coast,63,67,January,Elementary,Middle,Elementary->Middle,H,"0,266094723089638",0
HD1893A,HD,7,7,OK,9,A,05/23/2019,06/01/2019,03/06/2018,08/19/2018,5,5,02/12/2018,East Coast,80,82,January,PK,High,PK->High,H,"0,085005503978742",1
HD1894A,HD,7,7,TX,16,A,05/18/2019,06/03/2019,02/07/2018,09/19/2018,4,4,02/03/2018,East Coast,42,56,January,Middle,Middle,Middle->Middle,H,"0,24077122858948",1
HD1895A,HD,8,9,CO,23,A,03/14/2019,04/06/2019,04/02/2018,08/12/2018,0,1,04/29/2018,East Coast,7,7,January,PK,High,PK->High,H,"0,018269862644061",0
HD1896A,HD,6,6,CA,20,A,05/11/2019,05/31/2019,,08/18/2018,0,1,08/24/2018,East Coast,7,8,January,PK,Middle,PK->Middle,H,"0,063933455822995",1
HD1898A,HD,6,6,TX,11,A,06/02/2019,06/13/2019,03/01/2018,09/02/2018,5,2,02/27/2018,East Coast,19,18,January,Middle,Middle,Middle->Middle,H,"0,016115966789312",1
HD1899A,HD,,,TX,21,A,06/10/2019,07/01/2019,05/06/2018,04/30/2018,1,0,04/17/2018,East Coast,27,29,January,Undefined,Undefined,Undefined->Undefined,H,,0
HD189A,HD,8,8,CA,17,A,04/13/2019,04/30/2019,04/18/2018,09/02/2018,1,2,05/19/2018,East Coast,19,20,January,K,Middle,K->Middle,H,"0,096271191076867",1
HD1901A,HD,,,TX,13,A,06/06/2019,06/19/2019,04/08/2018,09/17/2018,13,3,04/24/2018,East Coast,27,30,January,Middle,Middle,Middle->Middle,H,"0,05419909868361",0
HD1910T,HD,9,9,IN,14,T,05/27/2019,06/10/2019,,08/04/2018,1,2,05/04/2018,East Coast,26,36,January,Middle,Middle,Middle->Middle,H,"0,062900181042379",1
HD1911A,HD,5,6,MO,8,A,06/06/2019,06/14/2019,02/01/2018,08/09/2018,3,12,08/19/2017,East Coast,43,58,January,Middle,Middle,Middle->Middle,H,"0,054013308118617",0
HD1914A,HD,8,9,IL,14,A,05/31/2019,06/14/2019,,08/24/2018,0,1,09/08/2018,East Coast,13,15,January,Middle,Middle,Middle->Middle,H,"0,07566536212974",0
HD1915T,HD,,,NC,16,T,06/17/2019,07/03/2019,,09/09/2018,9,1,08/30/2018,East Coast,8,10,January,Middle,Middle,Middle->Middle,H,"0,007303151197211",0
HD1916A,HD,9,9,LA,11,A,05/31/2019,06/11/2019,03/09/2018,08/21/2018,10,1,03/06/2018,East Coast,10,13,January,Elementary,Middle,Elementary->Middle,H,"0,019083955607239",1
HD1917A,HD,10,10,CA,18,A,05/03/2019,05/21/2019,,08/16/2018,1,1,05/22/2018,East Coast,3,4,January,PK,Middle,PK->Middle,H,"0,027463742636765",0
HD1920T,HD,9,9,MI,12,T,05/27/2019,06/08/2019,04/30/2018,09/06/2018,5,7,04/26/2018,East Coast,79,80,January,Elementary,Middle,Elementary->Middle,H,"0,146522271105242",1
HD1921A,HD,8,8,IL,7,A,05/19/2019,05/26/2019,04/29/2018,08/29/2018,0,6,06/01/2018,East Coast,40,43,January,PK,Middle,PK->Middle,H,"0,067341742171848",1
HD1922A,HD,8,8,CA,18,A,04/15/2019,05/03/2019,04/03/2018,09/12/2018,8,5,02/03/2018,East Coast,40,39,January,Middle,Middle,Middle->Middle,H,"0,034949734075677",1
HD1923A,HD,6,6,TX,13,A,05/07/2019,05/20/2019,,10/03/2018,8,5,09/01/2018,East Coast,41,45,January,Middle,Middle,Middle->Middle,H,"0,03573777482846",1
HD1924A,HD,6,7,CO,16,A,06/19/2019,07/05/2019,,08/27/2018,5,4,09/12/2018,East Coast,31,41,January,PK,High,PK->High,H,"0,064467213719413",0
HD1926A,HD,5,6,TX,14,A,03/16/2019,03/30/2019,05/07/2018,08/24/2018,4,4,04/11/2018,East Coast,17,21,January,Middle,Middle,Middle->Middle,H,"0,032149882960683",1
HD1927A,HD,9,9,TX,12,A,03/08/2019,03/20/2019,01/29/2018,08/27/2018,2,1,02/01/2018,East Coast,17,18,January,Middle,Middle,Middle->Middle,H,"0,011216576510485",1
HD1928A,HD,7,7,TX,9,A,06/02/2019,06/11/2019,02/08/2018,08/19/2018,4,2,01/23/2018,East Coast,13,16,January,K,Middle,K->Middle,H,"0,033676341492711",0
HD1932A,HD,7,7,TX,18,A,03/12/2019,03/30/2019,03/01/2018,08/14/2018,2,1,02/05/2018,East Coast,18,21,January,Middle,Middle,Middle->Middle,H,,1
HD1933A,HD,5,5,TX,8,A,06/03/2019,06/11/2019,12/01/2017,08/29/2018,5,7,12/01/2017,East Coast,40,46,January,Elementary,Middle,Elementary->Middle,H,"0,048597655071588",1
HD1935A,HD,8,13,WA,15,A,06/23/2019,07/08/2019,02/05/2018,09/05/2018,14,2,02/02/2018,East Coast,24,28,January,Middle,High,Middle->High,H,"0,073267118689591",0
HD1936A,HD,6,8,CA,23,A,06/12/2019,07/05/2019,04/30/2018,08/30/2018,6,1,04/21/2018,East Coast,16,16,January,K,Middle,K->Middle,H,"0,018359490967448",0
HD1938A,HD,6,6,FL,12,A,05/04/2019,05/16/2019,01/21/2018,06/10/2018,10,2,01/21/2018,East Coast,39,43,January,K,Elementary,K->Elementary,H,"0,087188088230603",1
HD1940A,HD,12,12,TX,8,A,06/06/2019,06/14/2019,,08/16/2018,3,2,08/25/2018,East Coast,19,19,January,Middle,High,Middle->High,H,"0,096524962449077",0
HD1942A,HD,9,10,OK,11,A,03/25/2019,04/05/2019,02/04/2018,09/08/2018,14,3,01/09/2018,East Coast,32,37,January,PK,Middle,PK->Middle,H,"0,108327540130891",0
HD1944A,HD,6,6,WI,5,A,06/14/2019,06/19/2019,03/09/2018,09/04/2018,0,1,02/13/2018,East Coast,16,16,January,Middle,Middle,Middle->Middle,H,"0,027012875022747",1
HD1945A,HD,5,7,CA,16,A,06/18/2019,07/04/2019,04/25/2018,09/04/2018,6,1,05/02/2018,East Coast,11,16,January,K,Middle,K->Middle,H,"0,019177498966573",0
HD1948T,HD,7,7,TN,11,T,05/23/2019,06/03/2019,04/27/2018,08/26/2018,5,3,03/05/2018,East Coast,46,51,January,Middle,Middle,Middle->Middle,H,"0,064215615860412",1
HD194A,HD,5,6,TX,13,A,06/15/2019,06/28/2019,03/01/2018,03/17/2018,4,2,02/24/2018,East Coast,10,11,January,Middle,Middle,Middle->Middle,H,"0,029682896703807",0
HD1950A,HD,7,9,IL,14,A,04/17/2019,05/01/2019,02/14/2018,08/26/2018,0,1,01/19/2018,East Coast,7,9,January,K,Middle,K->Middle,H,"0,008752904094365",0
HD1951A,HD,7,7,CA,14,A,04/04/2019,04/18/2019,04/22/2018,08/09/2018,1,2,05/29/2018,East Coast,20,24,January,PK,Middle,PK->Middle,H,"0,091090371846915",1
HD1952A,HD,8,8,CA,21,A,04/19/2019,05/10/2019,03/10/2018,08/31/2018,5,2,03/06/2018,East Coast,48,44,January,Middle,Middle,Middle->Middle,H,"0,042735030736093",1
HD1953A,HD,5,6,TX,8,A,06/06/2019,06/14/2019,,08/18/2018,8,1,09/05/2018,East Coast,19,18,January,PK,Elementary,PK->Elementary,H,"0,023024077847184",0
HD1955A,HD,8,8,CA,11,A,06/09/2019,06/20/2019,04/29/2018,08/07/2018,2,2,05/09/2018,East Coast,17,16,January,K,Middle,K->Middle,H,"0,051106023022827",1
HD1957A,HD,8,8,TX,17,A,06/04/2019,06/21/2019,,08/03/2018,3,1,08/07/2018,East Coast,6,6,January,Middle,Middle,Middle->Middle,H,"0,008474627356226",1
HD1959A,HD,,,CA,10,A,06/08/2019,06/18/2019,04/01/2018,08/30/2018,3,3,04/03/2018,East Coast,24,22,January,Middle,Middle,Middle->Middle,H,"0,043593970555177",1
HD195A,HD,9,9,CA,13,A,05/21/2019,06/03/2019,04/10/2018,08/11/2018,6,7,04/11/2018,East Coast,75,72,January,PK,Middle,PK->Middle,H,"0,0795043445408",1
HD1961T,HD,8,8,OH,19,T,05/23/2019,06/11/2019,,10/23/2018,9,7,09/25/2018,East Coast,79,99,January,Middle,Middle,Middle->Middle,H,"0,102264731118334",1
HD1964A,HD,6,6,CA,10,A,03/30/2019,04/09/2019,03/01/2018,09/05/2018,0,2,02/27/2018,East Coast,30,35,January,K,Middle,K->Middle,H,"0,063380724323811",1
HD1967A,HD,7,7,CO,11,A,05/18/2019,05/29/2019,,09/02/2018,15,5,08/14/2018,East Coast,43,40,January,K,Elementary,K->Elementary,H,"0,116489552566027",1
HD1970A,HD,9,9,TX,18,A,06/08/2019,06/26/2019,03/24/2018,08/12/2018,1,1,03/12/2018,East Coast,5,6,January,Elementary,Middle,Elementary->Middle,H,"0,011698814094045",1
HD1971A,HD,6,7,KS,13,A,06/01/2019,06/14/2019,01/10/2018,08/28/2018,0,3,01/08/2018,East Coast,20,24,January,PK,Middle,PK->Middle,H,"0,078929729836059",0
HD1972T,HD,8,8,OH,16,T,06/13/2019,06/29/2019,05/07/2018,10/24/2018,6,3,04/28/2018,East Coast,24,27,January,Middle,Middle,Middle->Middle,H,"0,057299828901651",1
HD1974A,HD,6,7,TX,14,A,06/04/2019,06/18/2019,05/08/2018,05/15/2018,7,2,05/28/2018,East Coast,9,14,January,Middle,Middle,Middle->Middle,H,"0,03249562912079",0
HD1975A,HD,9,9,MN,19,A,04/09/2019,04/28/2019,02/07/2018,08/17/2018,2,7,01/30/2018,East Coast,88,105,January,Middle,Middle,Middle->Middle,H,"0,111144863142403",1
HD1976A,HD,3,4,CA,12,A,03/22/2019,04/03/2019,,09/14/2018,5,1,08/26/2018,East Coast,9,9,January,K,Middle,K->Middle,H,"0,011635936093817",0
HD1979A,HD,7,7,CO,15,A,06/04/2019,06/19/2019,04/15/2018,08/24/2018,5,1,04/04/2018,East Coast,9,10,January,Middle,Middle,Middle->Middle,H,"0,014438763268702",1
HD1980A,HD,10,10,CA,11,A,03/23/2019,04/03/2019,02/08/2018,08/30/2018,0,2,02/28/2018,East Coast,36,30,January,K,Middle,K->Middle,H,"0,062898517140521",1
HD1982T,HD,7,8,GA,21,T,04/12/2019,05/03/2019,04/17/2018,04/15/2018,7,2,04/09/2018,East Coast,17,16,January,Middle,Middle,Middle->Middle,H,"0,02758410877912",0
HD1988A,HD,8,8,WA,11,A,03/23/2019,04/03/2019,02/23/2018,08/09/2018,11,1,01/19/2018,East Coast,14,19,January,Middle,Middle,Middle->Middle,H,"0,0362035808317",0
HD1989T,HD,6,8,IN,11,T,05/28/2019,06/08/2019,,09/29/2018,9,7,10/13/2018,East Coast,43,58,January,Middle,High,Middle->High,H,"0,112922238431155",0
HD1992A,HD,,,CA,21,A,06/07/2019,06/28/2019,,10/22/2018,1,1,09/26/2018,East Coast,8,9,January,K,Middle,K->Middle,H,"0,019116847082734",0
HD1997A,HD,6,8,TX,7,A,06/04/2019,06/11/2019,03/18/2018,09/12/2018,6,6,03/30/2018,East Coast,34,36,January,Elementary,Middle,Elementary->Middle,H,"0,073679353057524",1
HD2004A,HD,5,7,CA,19,A,06/07/2019,06/26/2019,,07/16/2018,6,1,05/18/2018,East Coast,15,14,January,Middle,Middle,Middle->Middle,H,"0,010229732380998",1
HD2005T,HD,10,10,MO,13,T,03/14/2019,03/27/2019,03/10/2018,08/01/2018,1,5,10/29/2017,East Coast,34,42,January,Middle,Middle,Middle->Middle,H,"0,046379335875864",1
HD2006A,HD,8,8,KS,15,A,05/25/2019,06/09/2019,05/16/2018,08/07/2018,5,1,04/29/2018,East Coast,34,30,January,Middle,Middle,Middle->Middle,H,"0,090138791256741",1
HD2007A,HD,9,10,FL,18,A,03/19/2019,04/06/2019,03/13/2018,08/26/2018,8,2,03/11/2018,East Coast,17,20,January,Middle,Middle,Middle->Middle,H,"0,033790928021797",1
HD2009A,HD,8,9,TX,16,A,06/08/2019,06/24/2019,05/04/2018,09/11/2018,3,2,05/26/2018,East Coast,16,21,January,Middle,Middle,Middle->Middle,H,"0,086779684699198",0
HD200A,HD,8,10,WA,12,A,04/01/2019,04/13/2019,12/09/2017,08/15/2018,3,1,12/15/2017,East Coast,12,15,January,PK,Middle,PK->Middle,H,"0,027631188667871",0
HD2012A,HD,7,7,NE,19,A,05/04/2019,05/23/2019,04/08/2018,07/31/2018,1,1,05/16/2018,East Coast,7,8,January,PK,Middle,PK->Middle,H,"0,016825247958356",1
HD2014A,HD,7,7,CA,10,A,06/20/2019,06/30/2019,05/15/2018,08/11/2018,6,1,04/24/2018,East Coast,9,11,January,Middle,Middle,Middle->Middle,H,"0,004722450508753",0
HD2015A,HD,8,8,NH,8,A,04/17/2019,04/25/2019,04/24/2018,09/03/2018,3,4,05/13/2018,East Coast,48,46,January,Middle,Middle,Middle->Middle,H,"0,154075198282575",1
HD2016A,HD,,,CA,23,A,03/18/2019,04/10/2019,04/14/2018,08/20/2018,6,7,04/27/2018,East Coast,86,77,January,Middle,Middle,Middle->Middle,H,"0,056266553893671",1
HD2017T,HD,,,IN,17,T,05/28/2019,06/14/2019,03/05/2018,08/25/2018,4,3,02/20/2018,East Coast,34,35,January,Middle,High,Middle->High,H,"0,03351274995352",1
HD2018A,HD,9,10,ID,12,A,03/17/2019,03/29/2019,02/12/2018,08/27/2018,4,2,02/16/2018,East Coast,22,22,January,Middle,Middle,Middle->Middle,H,"0,069881661664525",0
HD2019A,HD,8,8,CA,10,A,05/30/2019,06/09/2019,05/01/2018,08/03/2018,0,2,05/17/2018,East Coast,17,21,January,K,Middle,K->Middle,H,"0,070332273503235",1
HD2020A,HD,10,11,UT,13,A,05/31/2019,06/13/2019,06/01/2018,08/27/2018,0,1,05/30/2018,East Coast,9,9,January,Middle,High,Middle->High,H,"0,014046088751294",0
HD20240,HD,7,7,OH,18,T,05/28/2019,06/15/2019,04/29/2018,05/06/2018,0,1,04/18/2018,East Coast,10,11,January,PK,Middle,PK->Middle,H,"0,041808166017713",0
HD2026A,HD,8,9,IL,8,A,05/29/2019,06/06/2019,,08/21/2018,1,5,08/20/2018,East Coast,31,31,January,Middle,Middle,Middle->Middle,H,"0,056194810409699",1
HD2029A,HD,8,8,CA,10,A,04/01/2019,04/11/2019,05/16/2018,09/25/2018,0,1,05/07/2018,East Coast,14,14,January,Undefined,Undefined,Undefined->Undefined,H,,1
HD202T,HD,7,7,MI,20,T,04/26/2019,05/16/2019,02/24/2018,08/08/2018,5,8,03/13/2018,East Coast,63,81,January,Elementary,Middle,Elementary->Middle,H,"0,199741342641945",1
