ID_FINANCE,Deposit_Date,Special_Pay,Tuition,FRP_Active,FRP_Cancelled,FRP_Take_up_percent_,EZ_Pay_Take_Up_Rate,School_Sponsor,SPR_Group_Revenue,FPP_to_PAX,Num_of_Non_FPP_PAX
NA1290,11/27/2018,NA,406,3,0,"0,1022059451035","0,12904940572509",1,405,"0,970005673140585",1
NA1291,10/22/2018,NA,3021,6,2,"0,410262208382451","0,145592689002206",0,2988,"0,853842799940244",2
NA1296,10/25/2018,NA,1977,7,0,"0,562596005081507","0,089456857544393",0,1827,"0,886235035706768",2
NA1297,11/20/2018,NA,1728,7,1,"0,612460173726292","0,174590845739857",0,1742,"0,916228557257379",1
NA1298,11/08/2018,NA,1959,10,7,"0,483946542954939","0,051852100863824",0,2164,"0,873084665776761",3
NA1299,10/13/2018,NA,2375,12,0,"0,898720030472002",0,0,2504,"0,900059467749551",2
NA13,11/08/2018,NA,2732,26,7,"0,804139967618196","0,136221200374887",0,2739,"0,85113398636305",4
NA130,09/22/2018,NA,2133,15,5,"0,791262522357754","0,196633409377987",0,1869,"0,926155281215894",2
NA1300,10/06/2018,NA,1363,16,5,"0,748239169349695","0,040819597127551",0,1333,"0,928439898570117",2
NA1302,10/12/2018,NA,2079,4,2,"0,681944682372239","0,305595457487809",0,2110,"0,8179848629311",1
NA1303,10/17/2018,NA,1240,36,5,"0,647711253803889","0,340724492311434",0,1240,"0,880566876879432",6
NA1305,10/20/2018,NA,2121,15,3,"0,685495824167617","0,088520244738863",0,2518,"0,889515673139256",2
NA1306,10/21/2018,NA,1864,13,9,"0,537484162854406","0,170990620129576",0,1906,"0,896085843552859",2
NA1308,10/10/2018,NA,1962,27,1,"0,580579536842368","0,135376619825644",0,2240,"0,969457751861974",3
NA131,11/19/2018,NA,1808,7,1,"0,886266913269356",0,0,1780,"0,85669434238237",1
NA1311,11/18/2018,NA,821,4,0,"0,425932403246895",0,0,909,"0,876477026320402",1
NA1314,10/02/2018,NA,1961,8,3,"0,551338193205198","0,077638805910337",0,2149,"0,888883836055659",1
NA1316,10/31/2018,NA,471,4,0,"0,319966982655542","0,158383292621507",0,432,"0,951167411592974",1
NA1318,11/07/2018,NA,1241,27,2,"0,759178165185857","0,248783111289985",0,1185,"0,91042458145561",3
NA1319,10/11/2018,NA,1510,26,3,"0,641414921890896","0,337116784203217",0,1673,"0,93685904628371",3
NA132,10/18/2018,NA,1356,16,0,"0,614786912295649","0,243301246444782",0,1186,"0,890318520988833",2
NA1320,11/07/2018,NA,1650,5,0,"0,792080344398915",0,0,1742,"0,819752084264803",1
NA1321,10/30/2018,NA,2152,1,5,"0,337220241997301","0,330352894791275",0,2254,"0,741197658425585",1
NA1322,10/23/2018,NA,1681,9,4,"0,887376583821918",0,0,1593,"0,926030414166779",1
NA1323,10/03/2018,NA,2119,12,4,"0,607940053581402","0,368809633444366",0,2249,"0,875208198803036",2
NA1324,09/26/2018,NA,1482,14,1,"0,57741910670447","0,504251492846043",0,1580,"0,963535126605533",2
NA1325,11/11/2018,NA,1196,34,2,"0,910573394762256","0,201518529737891",0,1369,"0,903430132031694",4
NA1326,09/24/2018,NA,1744,12,4,"0,393761999191574","0,165396832210668",1,2025,"0,937824224872177",3
NA1327,10/20/2018,NA,1761,18,4,"0,854721705967097","0,368534960816373",0,1481,"0,914539669012389",3
NA1331,10/27/2018,NA,3126,6,1,"0,470122754178326","0,595558800924478",0,2789,"0,89313478400886",1
NA1332,11/10/2018,NA,2090,12,7,"0,623712139996717","0,052490102393979",0,1945,"0,93533066338499",2
NA1334,11/01/2018,NA,1372,11,1,"0,5993381783698","0,14086929911237",0,1493,"0,986330987180473",1
NA1336,10/29/2018,NA,2060,12,1,"0,612890575895937","0,18550076247386",0,2253,"0,880463737364494",2
NA1337,11/05/2018,NA,1773,15,6,"0,749222768829124","0,29987494501014",0,1831,"0,88619266415021",2
NA1338,11/02/2018,NA,1994,2,1,"0,995748869242488",0,0,1915,"0,689268070061397",1
NA1339,10/07/2018,NA,1996,7,1,"0,573761228603691","0,461156401469993",1,2002,"0,903030302436542",1
NA134,10/28/2018,NA,1144,30,5,"0,730795615510775","0,270642738885228",0,1169,"0,933740779191563",4
NA1340,10/04/2018,NA,1882,44,2,"0,616210095153628","0,35810553341737",0,1899,"0,921635077791564",10
NA1342,10/20/2018,NA,2096,22,4,"0,794946836351705","0,201779592728496",0,1933,"0,942184757093853",2
NA1343,10/24/2018,NA,2004,4,3,"0,583012086737382","0,133991384030093",0,2062,"0,867427815758638",1
NA1344,10/14/2018,NA,1627,19,9,"0,741737413679518",0,0,1580,"0,931151350848424",3
NA1345,09/27/2018,NA,2138,10,11,"0,548481007922828","0,420047444825782",0,1923,"0,833400766886564",3
NA1346,09/29/2018,NA,470,27,6,"0,430661929138987","0,198216050080025",1,445,"0,948171624543165",5
NA1347,10/09/2018,NA,1471,10,8,"0,783152489060906",0,0,1361,"0,897620925326104",1
NA1348,10/03/2018,NA,677,18,2,"0,339677380387925","0,418001121751957",0,769,"0,915130795965864",4
NA1349,09/26/2018,NA,910,15,5,"0,616074907058215","0,105502614126661",0,842,"0,820486901989121",4
NA135,10/30/2018,NA,414,27,2,"0,699145983919386","0,099883571000187",1,438,"0,963908591493092",1
NA1350,10/08/2018,NA,1560,4,1,"0,349818024031477","0,090474306725558",0,1553,"0,887830463280526",1
NA1352,11/11/2018,NA,2566,11,2,"0,747694303740733","0,60879410799078",0,2384,"0,937851089017865",1
NA1353,10/08/2018,NA,1166,17,6,"0,69136095655412","0,036404013604312",0,1099,"0,861252675011481",3
NA1356,11/06/2018,NA,1927,17,13,"0,594254555407205","0,02876796770014",0,1779,"0,960989837509124",2
NA1357,10/05/2018,NA,2345,28,0,"0,629140136601881","0,119435315246419",1,2232,"0,867440049758908",5
NA1359,01/30/2019,NA,467,21,0,"0,473250795137101","0,041143247989457",0,476,"0,906096813366914",3
NA1361,11/22/2018,NA,1380,37,7,"0,736674335070033","0,264127474457148",0,1206,"0,899651998708084",4
NA1362,10/05/2018,NA,2459,6,0,"0,572789458577892","0,08604817049733",0,2458,"0,909834954708774",1
NA1363,10/31/2018,NA,2128,15,4,"0,321816872599458","0,324028694284807",0,2299,"0,951429381986095",4
NA1364,11/07/2018,NA,2314,5,3,"0,806655717561726","0,460220480540289",0,2324,"0,879999566585336",1
NA1365,10/22/2018,NA,1898,43,1,"0,625944642439844","0,221173279834105",0,2033,"0,851863956839949",8
NA1366,10/23/2018,NA,1534,42,5,"0,756234322070265","0,383346277395884",0,1503,"0,868204652815435",6
NA1367,10/18/2018,NA,2829,44,13,"0,576557047726201","0,314515558181419",0,2532,"0,885416811579641",6
NA1368,10/29/2018,NA,2051,7,4,"0,548781342582432","0,246645019613951",0,2130,"0,894324763145491",1
NA1369,10/25/2018,NA,1690,15,3,"0,534363069522973","0,262987363234569",0,1724,"0,857408736500489",3
NA1370,11/07/2018,NA,436,19,5,"0,701514618025878","0,343456701784329",0,453,"0,9433538342169",2
NA1371,10/05/2018,NA,1782,19,3,"0,875815431421177","0,461332037940575",0,1580,"0,866126780082479",3
NA1372,10/24/2018,NA,1593,4,1,"0,443493669381034","0,102653290486602",0,1650,"0,811210391341585",2
NA1373,10/20/2018,NA,1652,13,4,"0,737180621159207","0,153208527497432",0,1819,"0,862292460272356",2
NA1376,11/24/2018,NA,442,4,0,"0,571992654443511",0,1,423,"0,8917488874429",1
NA1378,10/28/2018,NA,1299,8,0,"0,558036410068638","0,632537293343352",0,1187,"0,962691213387392",1
NA1379,11/21/2018,NA,401,6,6,"0,31884722740425","0,047827263574248",0,458,"0,881666697121622",2
NA1381,10/17/2018,NA,1897,23,6,"0,705179634696292","0,422607017188076",0,1983,"0,884248613548219",3
NA1382,10/24/2018,NA,1979,5,1,"0,431001490113446","0,227665426004235",0,1795,"0,880042663322712",1
NA1385,09/30/2018,NA,1847,26,5,"0,680038056135238","0,254292782525722",0,2121,"0,880177869216055",5
NA1387,05/22/2018,NA,2383,9,1,"0,34574559493049","0,103221687115555",0,2167,"0,99141462545603",1
NA1388,10/18/2018,NA,586,54,2,"0,531309961954703","0,077452761260599",0,566,"0,900985686892567",10
NA139,10/22/2018,NA,2629,12,3,"0,570243822206344","0,119431395449224",0,2708,"0,888166109478944",3
NA1392,10/22/2018,NA,1193,9,5,"0,978504211153835","0,111393744764213",0,1244,"0,938901574476082",1
NA1394,11/18/2018,NA,1719,5,0,"0,651040022386173",0,0,1934,"0,889676143038598",1
NA1395,10/09/2018,NA,1884,15,5,"0,482312427261847","0,499034305806458",0,1822,"0,887179392890451",3
NA1399,10/22/2018,NA,2258,11,3,"0,730842401100408","0,283196503848793",0,1991,"0,903723760967877",1
NA14,10/30/2018,NA,1690,24,3,"0,558785356496485","0,241360284209714",0,1706,"0,964451539918737",2
NA1401,10/26/2018,NA,615,8,2,"0,48974943245158","0,488205839480861",1,642,"0,827849277562253",3
NA1402,11/16/2018,NA,1421,2,2,"1,00205321303589","1,14563646710865",0,1602,"0,689530355919774",1
NA1404,10/12/2018,NA,2122,13,15,"0,402047844694988","0,085746190041887",0,1897,"0,914499991262443",2
NA1407,10/22/2018,NA,1634,13,4,"0,594151304354386","0,423209406431948",0,1911,"0,905601270796465",2
NA1409,10/27/2018,NA,1652,28,1,"0,770804497923383","0,416744279920017",0,1688,"0,997853932470908",1
NA1410,10/21/2018,NA,2145,16,0,"0,694234510809174","0,036829639751026",0,2389,"0,921634966485889",2
NA1412,10/23/2018,NA,995,42,6,"0,68707965998238","0,359716115704379",0,1152,"0,979962282642423",4
NA1415,11/14/2018,NA,1533,5,0,"0,973814760627659","0,469662481473412",0,1326,"0,808871913616648",1
NA1416,10/29/2018,NA,2011,11,3,"0,877792723449132","0,278153794422815",0,2039,"0,957798144615434",1
NA1417,11/21/2018,NA,1429,23,3,"0,846753689335944","0,115074616110662",0,1349,"0,944173263211121",2
NA1419,12/14/2018,NA,1206,17,7,"0,598467073078637","0,346319051125898",0,1121,"0,891954518786892",3
NA1421,10/07/2018,NA,1991,7,2,"0,600175071201775","0,192014642967721",1,1896,"0,945345200098679",1
NA1423,10/20/2018,NA,1045,22,1,"0,496413456013495","0,254973049149835",0,938,"0,926655685268262",4
NA1424,11/03/2018,NA,2522,4,1,"0,674522336777353","0,161542396329544",0,2366,"0,689280343680525",3
NA1425,11/25/2018,NA,721,39,3,"0,484874188257747","0,180347755797899",0,734,"0,935196423161217",5
NA1426,11/07/2018,NA,776,33,6,"0,719386050427143","0,446166308697402",0,801,"0,931023652086991",3
NA1427,05/31/2018,NA,725,45,2,"0,54240100670787","0,280653572676393",0,744,"0,874102165577445",11
NA1428,10/26/2018,NA,659,45,6,"0,616421893948272","0,168145179427601",0,710,"0,836060969460466",10
NA1429,10/13/2018,NA,1815,4,3,"0,340651482015372","0,270256975945296",0,1831,"0,919218092074584",1
NA143,10/29/2018,NA,2533,14,0,"0,564189303383794","0,158836794247341",0,2603,"0,912121879241644",1
NA1431,10/29/2018,NA,2069,5,3,"0,579680220386925","0,104049874307531",0,2110,"0,909872846846062",1
NA1432,11/07/2018,NA,1469,56,45,"0,941978225488754","0,231649012259557",0,1341,"0,884414272010056",5
NA1435,11/21/2018,NA,2073,9,4,"0,799976759046301","0,252402854357845",0,2444,"0,801450606931859",2
NA1437,12/01/2018,NA,2028,2,0,"0,406121167067082","0,479664196715482",0,2092,"0,853347265398468",1
NA1438,10/30/2018,NA,2134,24,0,"0,775457179187988","0,196048165949957",0,2469,"0,921810343289435",4
NA1439,10/06/2018,NA,2667,8,4,"0,51600898240142","0,074948536845666",1,2710,"0,840917575604026",2
NA1441,10/21/2018,NA,813,52,11,"0,587239327372739","0,287771214361757",0,911,"0,914273452866731",5
NA1442,10/18/2018,NA,1944,6,2,"0,871357728033811","0,135165596188226",0,1796,"0,904211223607105",1
NA1443,10/01/2018,NA,2017,37,0,"0,638831545745453","0,287263204660734",0,2313,"0,919220959772149",3
NA1445,11/07/2018,NA,1844,16,4,"0,827274488424225","0,275840957365549",0,1891,"0,944373903861495",2
NA1448,12/15/2018,NA,926,11,9,"0,790744548917351","0,630720766290867",0,879,"0,809107300984137",3
NA1449,09/26/2018,NA,1095,12,0,"0,458702966011074","0,177425877009123",1,1217,"0,927900144365734",1
NA145,10/24/2018,NA,1934,37,1,"0,622117246230719","0,227917473999832",0,1670,"0,877066802669414",8
NA1450,10/16/2018,NA,1929,5,4,"0,304985762228146","0,277403800011403",0,2020,"0,824537173907545",3
NA1451,10/10/2018,NA,2435,15,14,"0,604752344428722","0,269660706987183",0,2207,"0,995492261155258",1
NA1453,10/21/2018,NA,1615,9,2,"0,542219716046149","0,149080154823382",0,1752,"0,876743221473749",3
NA1454,11/10/2018,NA,701,12,4,"0,329127022174928","0,03152826311881",0,658,"0,876225495763303",3
NA1456,10/03/2018,NA,1638,17,2,"0,875207587776294","0,102292314793758",0,1790,"0,917477361826267",2
NA1458,11/01/2018,NA,999,14,2,"0,764626075893247","0,493957012513339",0,844,"0,87822595188534",2
NA1459,11/09/2018,NA,1566,30,8,"0,831069885240796","0,241998042358567",0,1628,"0,864292633314725",4
NA1461,10/25/2018,NA,1439,12,0,"0,767827250681972","0,311675720755711",0,1497,"0,968745475510358",1
NA1463,09/23/2018,NA,1753,9,4,"0,286365397134768","0,186432537660974",0,1497,"0,951002319266214",2
NA1465,10/11/2018,NA,1378,16,3,"0,874931404293077","0,187242039748471",0,1337,"0,882430960060878",2
NA1466,11/09/2018,NA,1520,7,3,"0,73343225836536","0,098372541992341",0,1317,"0,890147965717257",1
NA1467,12/11/2018,NA,941,17,4,"0,52028402405645","0,116109360407963",0,961,"0,89237664964061",2
NA1469,10/09/2018,NA,1985,20,5,"0,733576558026655","0,265033483893123",1,2049,"0,933845475118177",3
NA147,11/30/2018,NA,580,13,12,"0,520036813350636","0,247356024350524",0,627,"0,997929311467934",1
NA1473,10/18/2018,NA,1493,22,3,"0,702440208989841","0,337467024980674",0,1412,"0,942431088100008",3
NA1474,11/21/2018,NA,565,58,13,"0,53312818854465","0,27990897408578",0,584,"0,929126348248533",8
NA1475,10/03/2018,NA,1997,11,1,"0,892359583593501","0,174319284225131",1,2105,"0,917428727912402",1
NA1477,10/04/2018,NA,2416,13,1,"0,459512528019484","0,030332582646581",0,2667,"0,870194775496569",3
NA1478,11/20/2018,NA,1152,22,4,"0,569017449683035","0,202448838756202",0,1170,"0,954228096549067",2
NA1479,10/10/2018,NA,1378,23,4,"0,667750146337351","0,240061108911471",0,1193,"0,860074400270141",4
NA1482,10/20/2018,NA,1381,10,0,"0,562906814243922","0,340248970016225",0,1550,"0,985549304897166",1
NA1483,09/22/2018,NA,2240,13,1,"0,500870656009258","0,204188080695214",0,2379,"0,929785651929047",2
NA1485,12/04/2018,NA,616,19,6,"0,35107238208244","0,101553946131641",0,653,"0,907124077681779",5
NA1487,11/13/2018,NA,2819,5,1,"0,834958083595477","0,293642244016506",0,2834,"0,881555199214918",1
NA1491,11/05/2018,NA,1803,28,3,"0,67650110433756","0,279075191802566",0,1769,"0,972041215453434",3
NA1492,10/03/2018,NA,1994,15,6,"0,550948883298458","0,441772391629009",0,2193,"0,893724008781463",4
NA1493,11/29/2018,NA,2643,2,1,"1,0341089844496",0,0,2326,"0,68891335130717",1
NA1494,11/02/2018,NA,1350,2,6,"0,281595064160428","0,127084211021215",0,1278,"0,916621363292363",1
NA1495,10/16/2018,NA,1533,26,6,"0,931750752864703","0,327304567746917",0,1586,"0,969374539361584",2
NA1497,10/08/2018,NA,2132,17,4,"0,746256010687043","0,083715636250027",0,2137,"0,907763076841519",2
NA1499,10/22/2018,NA,2687,88,30,"0,698123709495565","0,22166927587142",0,2611,"0,937029188920776",13
NA150,10/04/2018,NA,951,87,16,"0,722464582418298","0,204360554853327",0,1124,"0,870958427438082",10
NA1500,10/25/2018,NA,2467,18,4,"0,825810943390006","0,136801002997301",0,2520,"0,919164182247953",3
NA1502,10/19/2018,NA,516,15,10,"0,536231117263938","0,099591701821242",0,477,"0,965409097900102",2
NA1503,10/11/2018,NA,2596,6,2,"0,732188474295266","0,136375684628784",0,2326,"0,866385935641297",1
NA1504,10/15/2018,NA,1205,40,3,"0,796925555686052","0,331370214307433",0,1190,"0,927162623488738",3
NA1506,11/23/2018,NA,426,6,0,"0,328992933019176","0,291230256001742",0,370,"0,914533239469145",1
NA151,11/17/2018,NA,1749,6,4,"0,443481568406176","0,251061873597257",1,1550,"0,89200291533592",2
NA1511,10/01/2018,NA,2127,26,3,"0,725539882811912","0,294356518932917",0,2113,"0,947115192101674",3
NA1512,10/10/2018,NA,605,11,1,"0,270967517385393","0,430588514469821",1,588,"0,904789854510617",2
NA1513,10/23/2018,NA,1202,34,5,"0,689480588882228","0,381344240878627",0,1043,"0,881013383517906",5
NA1514,10/18/2018,NA,2844,12,2,"0,631152801535527","0,245241612337989",0,3034,"0,914906342192434",2
NA1516,01/07/2019,NA,923,19,1,"0,566781282863075","0,190467565821241",0,1079,"0,805445336448743",7
NA152,11/20/2018,NA,4095,0,0,0,"0,329899656278123",0,3917,"0,861935097138465",1
NA1520,10/08/2018,NA,2076,2,3,"0,32337230768129","0,166175218825258",0,1968,"0,819103688792455",1
NA1521,12/13/2018,NA,2833,8,2,"0,512157632912299",0,0,2527,"0,926320204069293",2
NA1523,09/22/2018,NA,2181,4,1,"0,545349414954712","0,460209310416205",0,1959,"0,833921720096397",1
NA1524,10/29/2018,NA,1904,21,7,"0,467983396549969","0,248144885155075",0,2180,"0,989683314051769",2
NA153,10/21/2018,NA,1092,28,1,"0,581834678849179","0,068043006194075",0,1060,"0,973227368868338",3
NA1530,10/28/2018,NA,605,18,3,"0,602135767695051","0,209552960343067",1,564,"0,928676897989982",2
NA1531,10/31/2018,NA,1751,36,4,"0,639358097892331","0,29714726658119",0,2055,"0,921079765709765",5
NA1532,11/23/2018,NA,1879,15,1,"0,752210718897679","0,089058308169318",0,2005,"0,952220375066048",1
NA1534,11/03/2018,NA,1717,12,4,"0,613089098957435","0,247161464247744",0,1676,"0,91080009116191",2
NA1535,11/02/2018,NA,2142,15,2,"0,703072718801273","0,25867079137809",0,1856,"0,894182239625047",3
NA1537,11/24/2018,NA,2032,7,0,"0,514465695612806","0,37382018282058",0,2098,"0,933357924370186",1
NA1538,11/08/2018,NA,721,54,9,"0,560759815711619","0,32379571779684",0,724,"0,897462446684044",8
NA154,09/22/2018,NA,1265,6,11,"0,611526787718242","0,230617855443637",0,1139,"0,886044873985149",1
NA1540,10/16/2018,NA,1468,21,3,"0,703967978484059","0,359927695133601",0,1550,"0,894060470058449",3
NA1541,11/01/2018,NA,1985,15,2,"0,664758624012726","0,127281338958489",0,1796,"0,950740616324804",2
NA1543,11/03/2018,NA,1922,7,2,"0,629530074112212","0,088482178259807",0,2168,"0,906676967329848",1
NA1544,10/22/2018,NA,3083,5,6,"0,576713845204275",0,0,3124,"0,939953849335288",1
NA1545,10/24/2018,NA,1809,4,1,"0,425032260482648","0,103404167981238",0,2098,"0,8969964551541",1
NA1546,10/23/2018,NA,2265,3,0,"0,175494069674103","0,173090389493268",0,2203,"0,979901841535636",1
NA1547,10/25/2018,NA,1747,41,7,"0,847131817775458","0,145097832212325",0,1793,"0,963353994168848",4
NA1548,11/08/2018,NA,1710,33,9,"0,7755206513885","0,166466071995447",0,1487,"0,938712530965312",5
NA1549,10/26/2018,NA,2293,6,10,"0,742842482308925","0,418764191024532",0,2576,"0,871460832519511",1
NA155,11/08/2018,NA,2624,14,3,"0,665655623560901","0,27045402947744",0,2311,"0,946339755249949",2
NA1550,11/26/2018,NA,961,7,3,"0,323741272699054","0,330445300832767",0,891,"0,946999370480416",2
NA1551,11/08/2018,NA,1408,7,7,"0,705707052692229","0,083038237384343",0,1621,"0,907644818765249",1
NA1552,10/05/2018,NA,1582,10,4,"0,620672616115727","0,294641181846926",0,1661,"0,936727351167092",1
NA1553,10/11/2018,NA,1368,16,2,"0,601369089264984","0,311781973789627",0,1332,"0,937986134955641",3
NA1556,10/16/2018,NA,1149,23,1,"0,558701203683516","0,29000870194949",0,1072,"0,839189598974761",7
NA1558,09/19/2018,NA,2058,4,1,"0,555304783891605","0,393372686284804",0,1963,"0,874424540602242",1
NA1562,10/25/2018,NA,765,43,18,"0,432551462125784","0,198533440940606",0,854,"0,889780361330293",9
NA1563,10/13/2018,NA,1887,2,3,"0,339675452495546","0,193965081057692",0,1807,"0,873065615457998",1
NA1564,10/17/2018,NA,946,17,3,"0,570607148183805","0,136888786087972",0,927,"0,861635773297287",3
NA1565,11/15/2018,NA,2885,12,0,"0,612439364480461","0,168781839007491",0,2554,"0,954666510783013",1
NA1566,11/18/2018,NA,418,24,2,"0,460828543675833","0,066388462457688",1,430,"0,985812917003889",2
NA1567,10/29/2018,NA,1686,6,3,"0,586157780365565","0,471549872861734",0,1871,"0,879976649165933",1
NA1568,11/01/2018,NA,2075,14,2,"0,505722537805518","0,081142256177756",0,1958,"0,916563082807196",3
NA1569,10/26/2018,NA,2172,31,1,"0,581235355342366","0,324485453219785",0,2074,"0,91885159415542",3
NA157,10/17/2018,NA,2272,8,3,"0,713488082891984","0,411986093873632",0,2316,"0,917308428953353",1
NA1570,11/23/2018,NA,1171,19,4,"0,540312959651738","0,214185916474222",0,1088,"0,93490614263209",2
NA1571,11/03/2018,NA,1926,13,0,"0,829539721754459","0,169123544654143",0,1986,"0,855378254403782",2
NA1572,11/04/2018,NA,1533,11,2,"0,715947127837108","0,212121010201436",0,1648,"0,893423338242946",2
NA1573,09/26/2018,NA,1561,8,0,"0,764722439490383","0,582780478353251",0,1343,"0,911170412082454",1
NA1574,01/14/2019,NA,387,0,0,0,0,0,385,"0,968691012922833",0
NA1575,12/06/2018,NA,632,12,5,"0,523657054731219","0,058727876565535",0,623,"0,986110910002189",1
NA1576,01/13/2019,NA,497,22,5,"0,545654181205756","0,064977719569217",0,468,"0,95034445045007",2
NA1578,09/19/2018,NA,1721,1,1,"0,346771067153966","0,376126101850737",0,1892,"0,77026238730768",1
NA1579,11/20/2018,NA,1556,13,4,"0,784518542110984","0,332573325722043",0,1543,"0,862844328059454",2
NA158,11/18/2018,NA,2067,6,3,"0,663639547363458","0,180825797288204",0,1784,"0,93484593520858",1
NA1580,10/06/2018,NA,1759,5,0,"0,730717313199378",0,0,2137,"0,911263969015748",1
